City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Peniche,PT,2021-09-28 23:56:27,39.3558,-9.3811,63.88,83,2,20.87
296,Port Blair,IN,2021-09-28 23:56:27,11.6667,92.75,78.94,83,95,1.97
297,Murgab,TM,2021-09-28 23:56:27,37.4966,61.9714,62.47,51,0,4.61
298,Hammerfest,NO,2021-09-28 23:56:28,70.6634,23.6821,46.85,81,0,0.0
299,Umm Lajj,SA,2021-09-28 23:56:28,25.0213,37.2685,79.02,63,0,11.1
300,Iskateley,RU,2021-09-28 23:56:29,67.6803,53.1512,37.4,89,86,7.07
301,Ofaqim,IL,2021-09-28 23:56:29,31.3141,34.6203,69.75,77,0,2.93
302,Poum,NC,2021-09-28 23:55:46,-20.2333,164.0167,74.07,73,59,13.98
303,Anadyr,RU,2021-09-28 23:56:29,64.75,177.4833,28.9,68,0,17.9
304,Luang Prabang,LA,2021-09-28 23:56:30,19.8856,102.1347,74.41,91,97,0.13
305,Cuenca,EC,2021-09-28 23:55:33,-2.8833,-78.9833,66.33,48,75,6.91
306,Tokonou,GN,2021-09-28 23:56:30,9.65,-9.7833,68.97,94,91,1.52
307,Arlit,NE,2021-09-28 23:56:30,18.7369,7.3853,90.95,15,89,14.36
308,Vila Franca Do Campo,PT,2021-09-28 23:56:31,37.7167,-25.4333,75.2,91,34,4.85
309,Alihe,CN,2021-09-28 23:56:31,50.5667,123.7167,41.76,66,1,10.22
310,Morehead,US,2021-09-28 23:56:31,37.2711,-87.1764,78.55,64,1,0.0
311,Severomorsk,RU,2021-09-28 23:56:31,69.0689,33.4162,50.4,77,77,16.49
312,Alice Springs,AU,2021-09-28 23:53:35,-23.7,133.8833,72.95,21,0,11.5
313,Okha,RU,2021-09-28 23:56:32,53.5739,142.9478,57.69,85,89,10.58
314,Hyeres,FR,2021-09-28 23:56:32,43.1167,6.1167,72.68,58,0,5.75
315,Narsaq,GL,2021-09-28 23:56:32,60.9167,-46.05,31.12,45,0,7.02
316,Sorland,NO,2021-09-28 23:56:33,67.667,12.6934,52.63,81,100,9.91
317,Arvika,SE,2021-09-28 23:56:33,59.6553,12.5852,54.21,97,100,3.15
318,Broken Hill,AU,2021-09-28 23:56:33,-31.95,141.4333,65.91,55,2,21.85
319,Demidov,RU,2021-09-28 23:56:34,55.2706,31.515,41.59,92,80,4.72
320,Port Said,EG,2021-09-28 23:56:34,31.2565,32.2841,76.98,73,20,5.75
321,Sioux Lookout,CA,2021-09-28 23:56:35,50.1001,-91.917,71.98,60,1,3.44
322,Vestmannaeyjar,IS,2021-09-28 23:56:35,63.4427,-20.2734,39.87,86,100,32.55
323,Preobrazheniye,RU,2021-09-28 23:56:35,42.9019,133.9064,66.06,84,100,9.06
324,Sao Joao Da Barra,BR,2021-09-28 23:56:36,-21.6403,-41.0511,72.43,86,1,18.9
325,Camacha,PT,2021-09-28 23:56:36,33.0833,-16.3333,71.53,78,20,12.66
326,Pereira Barreto,BR,2021-09-28 23:56:36,-20.6383,-51.1092,87.57,29,23,4.03
327,Paamiut,GL,2021-09-28 23:56:37,61.994,-49.6678,34.84,49,45,5.46
328,Stamford,US,2021-09-28 23:56:37,41.0534,-73.5387,71.26,86,75,8.99
329,Voyvozh,RU,2021-09-28 23:56:37,62.892,54.9635,38.37,97,100,3.67
330,Lesnoye,RU,2021-09-28 23:56:37,58.2841,35.5158,38.66,92,83,1.7
331,Emba,KZ,2021-09-28 23:55:35,48.8264,58.1442,38.98,83,100,10.69
332,Vao,NC,2021-09-28 23:56:38,-22.6667,167.4833,68.52,76,9,19.46
333,Sola,VU,2021-09-28 23:56:38,-13.8833,167.55,79.47,89,90,0.0
334,Miri,MY,2021-09-28 23:56:38,4.4148,114.0089,77.14,94,20,2.3
335,Luba,GQ,2021-09-28 23:56:39,3.4568,8.5547,73.29,84,43,3.76
336,Rotterdam,NL,2021-09-28 23:52:51,51.9225,4.4792,57.88,81,100,14.97
337,Izumo,JP,2021-09-28 23:56:39,35.3667,132.7667,73.35,94,75,5.75
338,Rio Grande,BR,2021-09-28 23:56:39,-32.035,-52.0986,61.95,95,100,15.99
339,Kuri,KR,2021-09-28 23:56:40,37.5986,127.1394,69.69,94,90,3.44
340,Sobolevo,RU,2021-09-28 23:56:40,54.4299,31.8996,43.63,80,98,6.33
341,Shimoda,JP,2021-09-28 23:56:40,34.6667,138.95,72.1,75,26,13.42
342,Atambua,ID,2021-09-28 23:56:41,-9.1061,124.8925,81.95,52,20,1.21
343,Cabo San Lucas,MX,2021-09-28 23:54:30,22.8909,-109.9124,88.61,68,10,9.1
344,Sikonge,TZ,2021-09-28 23:56:41,-5.6333,32.7667,75.6,37,90,7.4
345,Pisco,PE,2021-09-28 23:56:41,-13.7,-76.2167,62.65,82,0,4.61
346,Almaznyy,RU,2021-09-28 23:56:41,48.0448,40.045,50.14,79,59,9.19
347,Arraial Do Cabo,BR,2021-09-28 23:56:42,-22.9661,-42.0278,73.36,83,0,18.41
348,Kaolack,SN,2021-09-28 23:56:42,14.1825,-16.2533,86.29,74,5,6.87
349,Kushima,JP,2021-09-28 23:56:42,31.4583,131.2333,80.11,69,38,11.18
350,Tarakan,ID,2021-09-28 23:56:43,3.3,117.6333,80.1,94,40,0.0
351,Jiuquan,CN,2021-09-28 23:56:43,39.7432,98.5174,57.42,26,0,7.67
352,Marystown,CA,2021-09-28 23:56:43,47.1666,-55.1483,62.85,100,98,5.01
353,Levelland,US,2021-09-28 23:56:44,33.5873,-102.378,83.19,22,34,17.43
354,Yulara,AU,2021-09-28 23:56:44,-25.2406,130.9889,62.44,48,0,12.66
355,Cayenne,GF,2021-09-28 23:56:44,4.9333,-52.3333,83.08,80,40,4.0
356,Tuatapere,NZ,2021-09-28 23:56:45,-46.1333,167.6833,48.81,77,54,8.61
357,Ilulissat,GL,2021-09-28 23:56:45,69.2167,-51.1,20.1,64,16,9.62
358,Opuwo,NA,2021-09-28 23:56:45,-18.0607,13.84,63.34,37,2,3.94
359,Westport,US,2021-09-28 23:56:38,41.1415,-73.3579,70.99,89,97,3.0
360,Asau,RO,2021-09-28 23:56:46,46.4333,26.4,48.96,94,95,2.3
361,Clyde River,CA,2021-09-28 23:56:46,70.4692,-68.5914,30.43,93,90,0.0
362,Slave Lake,CA,2021-09-28 23:56:46,55.2834,-114.769,55.38,71,90,3.44
363,Pahalgam,IN,2021-09-28 23:56:46,34.0333,75.3333,53.28,81,0,3.06
364,Marawi,PH,2021-09-28 23:56:47,7.9986,124.2928,70.65,81,98,1.45
365,Iquitos,PE,2021-09-28 23:56:47,-3.7481,-73.2472,82.44,74,0,2.3
366,Lahat,ID,2021-09-28 23:56:47,-3.8,103.5333,74.75,95,79,1.12
367,Trinidad,BO,2021-09-28 23:56:48,-14.8333,-64.9,87.78,58,56,0.0
368,Uyemskiy,RU,2021-09-28 23:56:48,64.4743,40.8524,33.85,100,75,0.0
369,Tommot,RU,2021-09-28 23:56:48,58.9564,126.2925,36.28,96,100,7.07
370,Sindor,RU,2021-09-28 23:56:49,62.8629,51.8905,41.27,84,100,3.62
371,Rafaela,AR,2021-09-28 23:56:49,-31.2503,-61.4867,63.05,74,37,4.0
372,Kangaba,ML,2021-09-28 23:56:49,11.9333,-8.4167,76.8,73,1,3.31
373,Baykit,RU,2021-09-28 23:56:50,61.67,96.37,37.2,83,100,2.39
374,Freeport,US,2021-09-28 23:55:30,40.6576,-73.5832,71.56,79,93,1.01
375,Yashkul,RU,2021-09-28 23:56:50,46.1711,45.3435,54.66,63,100,9.17
376,Pochutla,MX,2021-09-28 23:56:50,15.7432,-96.4661,78.82,77,67,4.88
377,Belgrade,RS,2021-09-28 23:56:51,44.804,20.4651,62.65,94,75,5.75
378,Samarai,PG,2021-09-28 23:56:51,-10.6167,150.6667,79.16,87,100,15.9
379,Lazaro Cardenas,MX,2021-09-28 23:56:51,17.9583,-102.2,81.23,80,36,4.63
380,Promyshlennaya,RU,2021-09-28 23:56:52,54.9159,85.6385,31.15,89,59,6.69
381,Nova Londrina,BR,2021-09-28 23:56:52,-22.7658,-52.985,83.37,33,53,3.71
382,Romans-Sur-Isere,FR,2021-09-28 23:56:52,45.0464,5.0562,61.84,81,71,2.06
383,Bonthe,SL,2021-09-28 23:56:52,7.5264,-12.505,78.24,86,100,4.79
384,Grodkow,PL,2021-09-28 23:52:36,50.6984,17.3845,57.11,78,94,6.71
385,Nizhniy Tsasuchey,RU,2021-09-28 23:56:53,50.5167,115.1333,36.18,59,27,13.78
386,Kawalu,ID,2021-09-28 23:56:53,-7.3817,108.2082,71.58,86,90,0.81
387,Lufilufi,WS,2021-09-28 23:56:54,-13.8745,-171.5986,87.58,79,47,17.6
388,Menongue,AO,2021-09-28 23:56:54,-14.6585,17.691,66.67,45,78,4.72
389,Tezu,IN,2021-09-28 23:56:54,27.9167,96.1667,74.25,83,52,2.66
390,La Crosse,US,2021-09-28 23:56:54,43.8014,-91.2396,68.36,78,4,5.32
391,Ko Samui,TH,2021-09-28 23:56:55,9.5357,99.9357,83.39,69,41,2.33
392,Puerto Madero,MX,2021-09-28 23:56:55,14.7208,-92.4215,83.08,76,19,8.97
393,Saint-Augustin,CA,2021-09-28 23:56:11,51.226,-58.6502,49.73,81,18,9.73
394,Ambon,ID,2021-09-28 23:56:55,-3.6954,128.1814,80.74,94,40,2.3
395,Birjand,IR,2021-09-28 23:56:13,32.8663,59.2211,59.47,15,0,6.91
396,Ulaanbaatar,MN,2021-09-28 23:56:27,47.9077,106.8832,26.73,86,75,2.24
397,Mangrol,IN,2021-09-28 23:56:56,21.1167,70.1167,76.87,96,100,13.02
398,Zhigansk,RU,2021-09-28 23:56:56,66.7697,123.3711,31.37,83,28,21.43
399,Cap-Chat,CA,2021-09-28 23:56:57,49.1001,-66.6821,51.8,71,32,6.91
400,Leavenworth,US,2021-09-28 23:56:57,39.2333,-95.0336,83.62,53,24,8.03
401,Kongolo,CD,2021-09-28 23:56:57,-5.3833,27.0,73.53,85,94,2.06
402,Emerald,AU,2021-09-28 23:56:51,-23.5333,148.1667,70.34,73,90,12.66
403,Hurghada,EG,2021-09-28 23:56:58,27.2574,33.8129,78.84,41,0,14.97
404,Santa Maria,BR,2021-09-28 23:56:15,-29.6842,-53.8069,60.1,100,90,5.75
405,Lincoln,US,2021-09-28 23:56:58,40.8,-96.667,88.29,38,13,1.01
406,Mahibadhoo,MV,2021-09-28 23:56:58,3.7833,72.9667,82.29,76,85,13.35
407,Northam,GB,2021-09-28 23:56:58,51.0333,-4.2167,55.62,71,19,16.8
408,Cabedelo,BR,2021-09-28 23:56:59,-6.9811,-34.8339,75.87,82,17,15.32
409,Vogan,TG,2021-09-28 23:56:59,6.3333,1.5333,78.62,89,24,7.02
410,Surab,PK,2021-09-28 23:56:59,28.4914,66.2585,65.8,67,5,3.38
411,Tura,IN,2021-09-28 23:57:00,25.5198,90.2201,72.5,91,100,3.04
412,Berdigestyakh,RU,2021-09-28 23:57:00,62.0989,126.6992,35.83,56,16,5.88
413,Qandala,SO,2021-09-28 23:57:00,11.472,49.8728,87.49,53,32,2.26
414,Sarapul,RU,2021-09-28 23:57:00,56.4763,53.7978,32.41,91,65,5.91
415,Deyang,CN,2021-09-28 23:57:01,31.1302,104.382,68.83,85,0,3.38
416,Bose,IT,2021-09-28 23:57:01,45.4612,8.0137,65.21,89,100,1.92
417,Ouegoa,NC,2021-09-28 23:57:01,-20.35,164.4333,76.71,66,51,13.69
418,Bom Jesus,BR,2021-09-28 23:57:02,-9.0744,-44.3586,85.68,29,92,3.15
419,Aden,YE,2021-09-28 23:57:03,12.7794,45.0367,87.44,67,100,9.82
420,Dom Pedrito,BR,2021-09-28 23:57:03,-30.9828,-54.6731,59.92,97,99,6.58
421,Parana,AR,2021-09-28 23:57:03,-31.732,-60.5238,64.45,79,51,7.61
422,Bereda,ES,2021-09-28 23:57:04,43.2686,-7.5406,57.92,100,50,3.04
423,Acapulco,MX,2021-09-28 23:56:54,16.8634,-99.8901,81.73,80,53,6.49
424,Eunice,US,2021-09-28 23:57:04,30.4944,-92.4176,71.94,94,100,5.61
425,Boyolangu,ID,2021-09-28 23:57:05,-8.1181,111.8935,76.82,79,56,4.76
426,Porto-Vecchio,FR,2021-09-28 23:57:05,41.591,9.2795,69.26,94,79,4.61
427,Jutai,BR,2021-09-28 23:57:05,-5.1833,-68.9,74.37,87,74,6.26
428,Moerewa,NZ,2021-09-28 23:57:06,-35.3833,174.0333,63.34,46,33,7.18
429,Amapa,BR,2021-09-28 23:57:06,1.0,-52.0,81.09,56,55,5.88
430,Lagos,NG,2021-09-28 23:57:06,6.5833,3.75,79.12,91,50,3.91
431,Mahebourg,MU,2021-09-28 23:56:30,-20.4081,57.7,71.89,68,75,16.11
432,Rosetown,CA,2021-09-28 23:57:07,51.5501,-108.0014,69.78,24,82,12.66
433,Hede,CN,2021-09-28 23:57:07,33.7681,120.2517,70.02,95,100,11.74
434,Lorengau,PG,2021-09-28 23:55:30,-2.0226,147.2712,84.07,76,45,8.41
435,Miasskoye,RU,2021-09-28 23:57:08,55.2784,61.8905,40.08,80,98,13.2
436,Shache,CN,2021-09-28 23:57:08,38.4167,77.2406,65.23,18,0,8.93
437,Changde,CN,2021-09-28 23:57:08,29.0464,111.6783,69.03,93,99,4.79
438,Roebourne,AU,2021-09-28 23:57:09,-20.7833,117.1333,78.85,19,2,7.23
439,Kabare,CD,2021-09-28 23:57:09,-2.4683,28.8242,62.1,86,81,2.08
440,Pokhara,NP,2021-09-28 23:57:09,28.2333,83.9833,68.95,78,88,3.18
441,Maniitsoq,GL,2021-09-28 23:57:09,65.4167,-52.9,32.88,57,1,8.59
442,Chakulia,IN,2021-09-28 23:57:10,22.4833,86.7167,75.31,94,100,12.53
443,Sandnessjoen,NO,2021-09-28 23:57:10,66.0217,12.6316,53.58,77,100,15.01
444,Kruisfontein,ZA,2021-09-28 23:57:10,-34.0033,24.7314,52.88,85,100,6.51
445,Talara,PE,2021-09-28 23:55:54,-4.5772,-81.2719,66.96,77,0,11.5
446,Avera,US,2021-09-28 23:57:11,33.194,-82.5271,77.72,61,33,3.98
447,Tazovskiy,RU,2021-09-28 23:57:11,67.4667,78.7,31.12,83,8,5.28
448,Suez,EG,2021-09-28 23:57:11,29.9737,32.5263,70.81,78,0,6.33
449,Gunnedah,AU,2021-09-28 23:57:12,-30.9833,150.25,64.02,80,100,3.0
450,Konstantinovka,RU,2021-09-28 23:57:12,49.6167,127.9833,48.99,67,88,10.2
451,Egvekinot,RU,2021-09-28 23:57:04,66.3167,-179.1667,25.93,94,100,2.91
452,Deputatskiy,RU,2021-09-28 23:57:12,69.3,139.9,20.8,78,74,2.08
453,Mamallapuram,IN,2021-09-28 23:57:13,12.6264,80.1722,82.45,62,98,11.81
454,Hamilton,US,2021-09-28 23:57:13,39.1834,-84.5333,76.24,77,3,3.87
455,Fonte Boa,BR,2021-09-28 23:57:13,-2.4959,-66.2662,71.62,97,91,5.53
456,Esperance,AU,2021-09-28 23:57:14,-33.8667,121.9,51.64,82,99,9.73
457,Saint George,US,2021-09-28 23:56:34,37.1041,-113.5841,86.63,23,39,3.0
458,Virginia Beach,US,2021-09-28 23:54:36,36.8529,-75.978,81.01,67,40,6.91
459,Vakhtan,RU,2021-09-28 23:57:14,57.9659,46.6889,34.45,87,90,4.5
460,Pemba,MZ,2021-09-28 23:57:14,-12.974,40.5178,75.56,80,5,5.66
461,Eisenerz,AT,2021-09-28 23:57:15,47.5333,14.8833,57.2,73,100,3.2
462,Vila Velha,BR,2021-09-28 23:54:26,-20.3297,-40.2925,75.15,78,75,10.36
463,Nurota,UZ,2021-09-28 23:57:15,40.5614,65.6886,50.09,38,24,5.91
464,Hami,CN,2021-09-28 23:57:15,42.8,93.45,62.33,26,2,1.36
465,Cordareni,RO,2021-09-28 23:57:15,47.9833,26.5833,52.68,83,81,3.71
466,Raga,SS,2021-09-28 23:57:16,8.4596,25.678,69.91,97,100,4.59
467,Beringovskiy,RU,2021-09-28 23:57:16,63.05,179.3167,29.16,78,78,4.12
468,Eyl,SO,2021-09-28 23:57:16,7.9803,49.8164,78.76,77,33,8.55
469,Roanoke Rapids,US,2021-09-28 23:57:17,36.4615,-77.6542,73.2,100,1,0.0
470,Bahia Honda,CU,2021-09-28 23:57:17,22.9036,-83.1592,78.93,79,3,9.24
471,Dinhata,IN,2021-09-28 23:57:17,26.1333,89.4667,76.82,91,100,1.97
472,Saurimo,AO,2021-09-28 23:57:18,-9.6608,20.3916,65.44,67,8,3.36
473,Zinder,NE,2021-09-28 23:57:18,13.8072,8.9881,85.71,40,26,9.22
474,Tres Arroyos,AR,2021-09-28 23:57:18,-38.3739,-60.2798,49.3,58,24,8.81
475,Bekescsaba,HU,2021-09-28 23:53:25,46.6833,21.1,61.95,99,73,5.28
476,Lipovat,RO,2021-09-28 23:57:19,46.5667,27.7,49.82,61,89,3.53
477,Samfya,ZM,2021-09-28 23:57:19,-11.3649,29.5565,76.73,40,96,3.44
478,General Roca,AR,2021-09-28 23:57:19,-39.0333,-67.5833,68.4,19,96,17.74
479,Kasongo-Lunda,CD,2021-09-28 23:57:19,-6.4667,16.8167,73.06,79,19,1.86
480,Xunchang,CN,2021-09-28 23:57:20,28.4543,104.715,65.1,82,0,3.2
481,Lagunas,PE,2021-09-28 23:57:20,-5.2269,-75.6753,79.99,71,53,2.51
482,Ajjampur,IN,2021-09-28 23:57:21,13.7281,76.0094,65.26,91,69,2.77
483,Faanui,PF,2021-09-28 23:57:21,-16.4833,-151.75,79.41,73,78,14.7
484,Tateyama,JP,2021-09-28 23:57:21,34.9833,139.8667,78.15,79,8,11.36
485,Kuytun,RU,2021-09-28 23:57:21,54.3419,101.5036,29.46,94,97,6.11
486,Talcahuano,CL,2021-09-28 23:57:22,-36.7167,-73.1167,55.08,76,0,5.75
487,Jiangkou,CN,2021-09-28 23:57:22,25.4872,119.1986,78.69,68,0,2.13
488,Ihosy,MG,2021-09-28 23:57:22,-22.4,46.1167,63.9,86,53,5.86
489,Moramanga,MG,2021-09-28 23:57:23,-18.9333,48.2,58.8,85,94,1.79
490,Asilah,MA,2021-09-28 23:57:23,35.465,-6.0348,66.06,84,28,3.62
491,Labytnangi,RU,2021-09-28 23:57:23,66.6572,66.4183,32.92,90,94,4.34
492,Somerset,US,2021-09-28 23:57:23,40.5668,-74.5496,71.11,83,96,1.01
493,Ranfurly,NZ,2021-09-28 23:57:24,-45.1333,170.1,56.64,51,40,10.13
494,Toyooka,JP,2021-09-28 23:57:24,35.5333,134.8333,77.11,83,75,6.91
495,Faya,SA,2021-09-28 23:57:24,18.3851,42.4509,71.71,39,63,3.02
496,Salalah,OM,2021-09-28 23:57:24,17.0151,54.0924,79.97,82,84,2.28
497,Sovetskiy,RU,2021-09-28 23:57:25,61.3614,63.5842,30.6,85,44,3.74
498,Smithers,CA,2021-09-28 23:56:01,54.7804,-127.1743,53.92,50,40,3.44
499,Valparaiso,CL,2021-09-28 23:56:09,-33.0393,-71.6273,58.64,62,0,3.44
500,Suntar,RU,2021-09-28 23:57:25,62.1444,117.6319,30.34,82,33,7.4
501,Hofn,IS,2021-09-28 23:56:18,64.2539,-15.2082,38.08,62,100,13.78
502,Fare,PF,2021-09-28 23:57:25,-16.7,-151.0167,79.0,75,90,15.3
503,Emmett,US,2021-09-28 23:57:26,43.8735,-116.4993,65.55,36,48,11.61
504,Mount Gambier,AU,2021-09-28 23:57:26,-37.8333,140.7667,60.71,63,90,16.11
505,Codrington,AU,2021-09-28 23:57:27,-38.2667,141.9667,56.46,75,100,10.02
506,Kokopo,PG,2021-09-28 23:57:27,-4.352,152.2633,85.62,65,93,9.08
507,Namibe,AO,2021-09-28 23:57:27,-15.1961,12.1522,64.33,84,95,3.0
508,Great Yarmouth,GB,2021-09-28 23:57:28,52.6083,1.7305,54.45,92,100,20.56
509,Ukiah,US,2021-09-28 23:57:28,39.1502,-123.2078,78.57,48,27,5.01
510,Oum Hadjer,TD,2021-09-28 23:56:27,13.2954,19.6966,83.46,54,73,6.62
511,Belle Fourche,US,2021-09-28 23:57:28,44.6714,-103.8522,90.25,8,100,14.7
512,Amahai,ID,2021-09-28 23:57:28,-3.3333,128.9167,82.15,78,83,0.78
513,Christchurch,NZ,2021-09-28 23:57:28,-43.5333,172.6333,65.48,48,10,9.22
514,Eustis,US,2021-09-28 23:57:29,28.8528,-81.6853,80.33,67,8,9.08
515,Dunmore Town,BS,2021-09-28 23:57:29,25.5,-76.65,81.61,63,86,12.64
516,Makakilo City,US,2021-09-28 23:57:30,21.3469,-158.0858,82.29,78,75,13.8
517,North Platte,US,2021-09-28 23:54:29,41.1239,-100.7654,85.24,36,87,1.99
518,Manhattan,US,2021-09-28 23:57:06,40.7834,-73.9662,70.9,75,97,4.0
519,Svetlaya,RU,2021-09-28 23:57:30,46.5389,138.3297,62.55,86,43,8.66
520,Kangavar,IR,2021-09-28 23:57:31,34.5043,47.9653,61.36,16,1,2.13
521,Moyale,KE,2021-09-28 23:57:31,3.5167,39.0584,69.03,64,62,12.39
522,Manggar,ID,2021-09-28 23:57:31,-2.8833,108.2667,82.81,75,84,11.21
523,Chute-Aux-Outardes,CA,2021-09-28 23:57:32,49.1168,-68.399,51.4,100,1,4.61
524,Itarema,BR,2021-09-28 23:57:32,-2.9248,-39.9167,79.25,83,5,15.28
525,Jerantut,MY,2021-09-28 23:57:32,3.936,102.3626,74.64,98,99,0.34
526,Ilesha,NG,2021-09-28 23:57:32,7.1371,5.2583,71.19,99,38,2.35
527,Aksarka,RU,2021-09-28 23:57:33,66.5606,67.7975,36.1,96,99,3.76
528,Morondava,MG,2021-09-28 23:57:33,-20.2833,44.2833,75.43,79,72,4.72
529,Waddan,LY,2021-09-28 23:57:33,29.1614,16.139,76.77,28,0,5.28
530,Zhanakorgan,KZ,2021-09-28 23:57:34,43.9098,67.2495,54.54,54,47,6.73
531,Port Lincoln,AU,2021-09-28 23:57:34,-34.7333,135.8667,60.87,72,16,6.38
532,Kushmurun,KZ,2021-09-28 23:57:34,52.4503,64.6311,37.71,96,100,21.27
533,Billings,US,2021-09-28 23:57:01,45.7833,-108.5007,78.3,24,100,5.01
534,Rafsanjan,IR,2021-09-28 23:57:34,30.4067,55.9939,74.37,14,0,5.1
535,San Quintin,MX,2021-09-28 23:57:35,30.4833,-115.95,69.71,74,17,17.05
536,Tecolutla,MX,2021-09-28 23:57:35,20.4833,-97.0167,82.36,76,44,12.03
537,Port Hueneme,US,2021-09-28 23:57:35,34.1478,-119.1951,77.61,71,82,3.62
538,Placido De Castro,BR,2021-09-28 23:57:36,-10.3353,-67.1856,80.38,60,56,3.51
539,Athabasca,CA,2021-09-28 23:57:36,54.7169,-113.2854,65.23,39,100,7.7
540,Port-Gentil,GA,2021-09-28 23:57:36,-0.7193,8.7815,77.79,86,84,9.86
541,Plouzane,FR,2021-09-28 23:57:36,48.3833,-4.6167,55.49,91,90,9.22
542,Xining,CN,2021-09-28 23:57:37,36.6167,101.7667,52.65,52,97,2.26
543,Mongoumba,CF,2021-09-28 23:57:37,3.6415,18.5936,70.25,98,97,1.97
544,Cuamba,MZ,2021-09-28 23:57:37,-14.8031,36.5372,76.26,35,16,8.34
545,Brufut,GM,2021-09-28 23:57:37,13.3814,-16.7518,82.49,89,20,8.05
546,Trat,TH,2021-09-28 23:57:38,12.5,102.5,79.99,90,47,2.84
547,Havoysund,NO,2021-09-28 23:57:38,70.9963,24.6622,47.28,87,60,10.8
548,Dolny Kubin,SK,2021-09-28 23:57:38,49.2098,19.3034,52.02,91,34,2.3
