City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
262,Champerico,GT,2021-10-10 21:25:20,14.3,-91.9167,87.35,76,100,10.8,overcast clouds
263,Estelle,US,2021-10-10 21:25:20,29.8458,-90.1067,86.05,64,40,10.36,scattered clouds
264,Butaritari,KI,2021-10-10 21:23:25,3.0707,172.7902,81.27,69,49,10.71,scattered clouds
265,Ahtopol,BG,2021-10-10 21:25:20,42.1,27.95,57.67,82,100,10.25,overcast clouds
266,Aguilas,ES,2021-10-10 21:25:21,37.4063,-1.5829,70.2,71,36,10.25,scattered clouds
267,Bengkulu,ID,2021-10-10 21:23:54,-3.8004,102.2655,75.54,90,91,3.42,overcast clouds
268,Loveland,US,2021-10-10 21:25:21,40.3978,-105.075,72.54,30,1,3.0,clear sky
269,Samarai,PG,2021-10-10 21:25:21,-10.6167,150.6667,79.29,78,98,8.55,overcast clouds
270,Humaita,BR,2021-10-10 21:25:22,-7.5061,-63.0208,95.72,38,26,4.09,scattered clouds
271,The Pas,CA,2021-10-10 21:25:22,53.8251,-101.2541,64.42,45,1,12.66,clear sky
272,Katsuura,JP,2021-10-10 21:25:22,35.1333,140.3,72.19,71,77,12.95,broken clouds
273,Togur,RU,2021-10-10 21:25:23,58.3631,82.8265,26.4,70,4,4.92,clear sky
274,Caravelas,BR,2021-10-10 21:24:28,-17.7125,-39.2481,73.06,89,100,8.01,overcast clouds
275,Clarence Town,AU,2021-10-10 21:25:23,-32.5833,151.7833,59.61,95,100,10.22,light rain
276,Williams Lake,CA,2021-10-10 21:25:23,52.1415,-122.1445,45.23,39,75,4.0,broken clouds
277,Saint-Michel-Des-Saints,CA,2021-10-10 21:25:24,46.6834,-73.9159,57.94,93,99,5.97,overcast clouds
278,Saint-Philippe,RE,2021-10-10 21:18:19,-21.3585,55.7679,71.15,88,8,6.8,clear sky
279,Saint-Pierre,RE,2021-10-10 21:25:24,-21.3393,55.4781,71.24,73,0,6.91,clear sky
280,Puerto Ayora,EC,2021-10-10 21:23:09,-0.7393,-90.3518,76.96,83,67,7.0,broken clouds
281,Walvis Bay,NA,2021-10-10 21:25:24,-22.9575,14.5053,60.1,77,0,8.05,clear sky
282,Tarsus,TR,2021-10-10 21:25:25,36.9188,34.8784,71.47,39,2,1.54,clear sky
283,Uruana,BR,2021-10-10 21:25:25,-15.4981,-49.6875,88.72,36,89,6.91,heavy intensity rain
284,Aras,ES,2021-10-10 21:25:25,42.5617,-2.356,51.06,76,0,6.91,clear sky
285,Coquimbo,CL,2021-10-10 21:25:25,-29.9533,-71.3436,64.13,48,0,14.97,clear sky
286,Toamasina,MG,2021-10-10 21:25:26,-18.1667,49.3833,66.2,94,20,1.14,few clouds
287,Herat,AF,2021-10-10 21:25:26,34.5,62.0,42.01,34,0,10.87,clear sky
288,Zhoucheng,CN,2021-10-10 21:25:26,35.9122,116.3117,49.19,59,71,7.25,light rain
289,Hamilton,US,2021-10-10 21:24:42,39.1834,-84.5333,84.65,62,1,1.01,clear sky
290,Gisborne,NZ,2021-10-10 21:25:27,-38.6533,178.0042,57.94,72,7,5.03,clear sky
291,Najran,SA,2021-10-10 21:23:30,17.4924,44.1277,75.85,30,7,3.91,clear sky
292,Luanda,AO,2021-10-10 21:24:36,-8.8368,13.2343,75.2,78,40,6.91,scattered clouds
293,Huaral,PE,2021-10-10 21:25:27,-11.495,-77.2078,60.73,73,41,6.89,scattered clouds
294,Guerrero Negro,MX,2021-10-10 21:25:27,27.9769,-114.0611,79.68,46,0,12.5,clear sky
295,Colac,AU,2021-10-10 21:25:28,-38.3333,143.5833,45.43,78,65,4.63,broken clouds
296,Boguchany,RU,2021-10-10 21:24:14,58.3814,97.4531,30.27,93,100,5.41,overcast clouds
297,Kalaleh,IR,2021-10-10 21:25:28,37.3807,55.4916,53.2,71,0,0.0,clear sky
298,Viedma,AR,2021-10-10 21:23:47,-40.8135,-62.9967,73.74,28,1,18.45,clear sky
299,Boulsa,BF,2021-10-10 21:25:29,12.6675,-0.5758,87.78,46,99,4.23,overcast clouds
300,Vega De Alatorre,MX,2021-10-10 21:25:29,20.0333,-96.6333,87.62,65,6,15.21,clear sky
301,Sorong,ID,2021-10-10 21:25:29,-0.8833,131.25,79.32,84,100,5.53,overcast clouds
302,Castro,BR,2021-10-10 21:18:22,-24.7911,-50.0119,57.63,93,100,9.22,overcast clouds
303,Kavieng,PG,2021-10-10 21:23:10,-2.5744,150.7967,82.22,75,63,6.98,broken clouds
304,Husavik,IS,2021-10-10 21:23:12,66.0449,-17.3389,37.31,97,100,1.32,overcast clouds
305,Khovu-Aksy,RU,2021-10-10 21:25:30,51.1333,93.6,28.2,72,57,4.59,broken clouds
306,Bambous Virieux,MU,2021-10-10 21:23:50,-20.3428,57.7575,71.85,94,75,8.05,light rain
307,Hamada,JP,2021-10-10 21:25:30,34.8833,132.0833,70.0,83,8,5.1,clear sky
308,Chadiza,ZM,2021-10-10 21:25:30,-14.0678,32.4392,76.6,34,8,15.68,clear sky
309,Leh,IN,2021-10-10 21:24:13,34.1667,77.5833,41.63,39,0,5.79,clear sky
310,Naryan-Mar,RU,2021-10-10 21:25:31,67.6713,53.087,30.63,94,100,11.18,overcast clouds
311,Igrim,RU,2021-10-10 21:25:31,63.1906,64.4162,28.96,63,6,4.32,clear sky
312,Ahuimanu,US,2021-10-10 21:25:31,21.4447,-157.8378,87.51,61,40,16.11,scattered clouds
313,Victoria,HK,2021-10-10 21:23:15,22.2855,114.1577,82.33,84,100,3.0,overcast clouds
314,San Jeronimo,PE,2021-10-10 21:25:32,-11.9472,-75.2829,64.8,47,80,8.3,broken clouds
315,Nelspruit,ZA,2021-10-10 21:25:32,-25.4745,30.9703,58.84,88,91,9.22,overcast clouds
316,Phan Thiet,VN,2021-10-10 21:24:54,10.9333,108.1,78.19,89,100,7.67,overcast clouds
317,Margate,GB,2021-10-10 21:23:18,51.3813,1.3862,56.7,81,77,10.83,broken clouds
318,Praia Da Vitoria,PT,2021-10-10 21:23:32,38.7333,-27.0667,72.75,96,100,15.12,overcast clouds
319,Haines Junction,CA,2021-10-10 21:23:48,60.7522,-137.5108,39.15,56,26,2.3,scattered clouds
320,Kjollefjord,NO,2021-10-10 21:25:33,70.9457,27.3465,42.58,87,100,9.64,overcast clouds
321,San Jose,US,2021-10-10 21:23:50,37.3394,-121.895,81.88,35,20,5.01,smoke
322,Roma,US,2021-10-10 21:24:10,43.2128,-75.4557,71.44,72,1,10.36,clear sky
323,Eenhana,NA,2021-10-10 21:25:33,-17.4667,16.3333,80.35,12,0,8.14,clear sky
324,Tura,IN,2021-10-10 21:23:11,25.5198,90.2201,73.76,86,5,3.67,clear sky
325,Mailsi,PK,2021-10-10 21:25:33,29.8003,72.1758,80.69,28,0,3.87,clear sky
326,Komsomolskiy,UZ,2021-10-10 21:25:34,40.4272,71.7189,44.02,81,24,4.61,few clouds
327,Bardiyah,LY,2021-10-10 21:25:34,31.7561,25.0865,74.8,70,0,11.14,clear sky
328,Inta,RU,2021-10-10 21:25:34,66.0317,60.1659,28.65,73,83,6.71,broken clouds
329,Manggar,ID,2021-10-10 21:25:35,-2.8833,108.2667,80.92,83,100,7.11,overcast clouds
330,Kalanguy,RU,2021-10-10 21:25:35,51.0167,116.5167,32.25,75,0,2.59,clear sky
331,Mae Hong Son,TH,2021-10-10 21:25:35,19.3003,97.9685,73.4,99,100,1.41,overcast clouds
332,Shimoda,JP,2021-10-10 21:25:35,34.6667,138.95,71.71,81,10,7.05,clear sky
333,Yangambi,CD,2021-10-10 21:25:36,0.8102,24.4336,71.58,99,100,2.71,light rain
334,Tigil,RU,2021-10-10 21:25:36,57.8,158.6667,31.44,87,54,5.64,broken clouds
335,Port Elizabeth,ZA,2021-10-10 21:21:36,-33.918,25.5701,61.09,72,20,19.57,few clouds
336,Lompoc,US,2021-10-10 21:25:36,34.6391,-120.4579,86.22,58,1,10.36,clear sky
337,Camalu,MX,2021-10-10 21:25:37,30.85,-116.0667,73.81,49,0,8.23,clear sky
338,Zhigansk,RU,2021-10-10 21:24:21,66.7697,123.3711,33.62,99,100,12.64,light rain
339,Jumla,NP,2021-10-10 21:25:37,29.2747,82.1838,50.7,78,1,4.94,clear sky
340,Torrington,US,2021-10-10 21:25:37,41.8007,-73.1212,63.34,90,100,1.99,overcast clouds
341,Imbituba,BR,2021-10-10 21:25:37,-28.24,-48.6703,67.89,82,100,11.63,overcast clouds
342,Norwich,GB,2021-10-10 21:25:38,52.6278,1.2983,54.01,94,63,3.44,broken clouds
343,Kholodnyy,RU,2021-10-10 21:25:38,62.7167,147.95,4.03,97,56,0.69,broken clouds
344,Ulladulla,AU,2021-10-10 21:25:38,-35.35,150.4667,50.9,80,100,10.07,overcast clouds
345,General Roca,AR,2021-10-10 21:25:39,-39.0333,-67.5833,82.8,17,25,11.16,scattered clouds
346,Yulara,AU,2021-10-10 21:23:17,-25.2406,130.9889,53.44,71,90,9.22,overcast clouds
347,Kloulklubed,PW,2021-10-10 21:25:39,7.0419,134.2556,73.9,74,94,12.24,overcast clouds
348,Rio Cuarto,AR,2021-10-10 21:25:39,-33.1307,-64.3499,62.37,72,90,4.61,light rain
349,Houma,US,2021-10-10 21:25:39,29.5958,-90.7195,86.0,68,0,10.31,clear sky
350,San Ramon,US,2021-10-10 21:21:11,37.7799,-121.978,82.63,37,1,1.01,clear sky
351,Sioux Lookout,CA,2021-10-10 21:25:40,50.1001,-91.917,62.98,94,90,5.75,overcast clouds
352,Farmington,US,2021-10-10 21:25:40,36.7281,-108.2187,69.85,27,1,24.16,clear sky
353,Hofn,IS,2021-10-10 21:23:23,64.2539,-15.2082,42.51,69,62,12.08,broken clouds
354,Chumikan,RU,2021-10-10 21:25:40,54.7183,135.315,37.72,94,100,7.81,overcast clouds
355,Sile,TR,2021-10-10 21:25:41,41.1754,29.6133,63.57,77,100,8.01,overcast clouds
356,Mezen,RU,2021-10-10 21:25:41,65.8522,44.24,44.71,99,100,4.79,overcast clouds
357,Miyako,JP,2021-10-10 21:25:41,39.6367,141.9525,65.89,90,99,8.68,overcast clouds
358,Manado,ID,2021-10-10 21:25:42,1.487,124.8455,75.97,94,20,1.14,few clouds
359,Kushiro,JP,2021-10-10 21:25:42,42.975,144.3747,64.08,89,100,32.41,moderate rain
360,Quatre Cocos,MU,2021-10-10 21:25:42,-20.2078,57.7625,71.71,92,96,8.08,light rain
361,Candido Mendes,BR,2021-10-10 21:25:43,-1.4467,-45.7167,77.67,88,56,5.1,broken clouds
362,Harper,LR,2021-10-10 21:25:43,4.375,-7.7169,77.95,88,98,10.27,light rain
363,Cortez,US,2021-10-10 21:25:43,37.3489,-108.5859,69.42,32,1,19.57,clear sky
364,Tres Arroyos,AR,2021-10-10 21:25:43,-38.3739,-60.2798,62.49,71,100,10.98,overcast clouds
365,Abha,SA,2021-10-10 21:25:44,18.2164,42.5053,66.02,26,0,6.91,clear sky
366,Gunnedah,AU,2021-10-10 21:25:44,-30.9833,150.25,60.42,97,100,3.06,overcast clouds
367,Prince Rupert,CA,2021-10-10 21:24:22,54.3161,-130.3201,47.89,84,90,6.91,moderate rain
368,Tsagan Aman,RU,2021-10-10 21:25:44,47.5639,46.7218,46.98,57,99,3.24,overcast clouds
369,Itoman,JP,2021-10-10 21:25:45,26.1247,127.6694,83.17,85,75,16.11,light intensity shower rain
370,Alice Springs,AU,2021-10-10 21:24:19,-23.7,133.8833,53.15,94,90,12.66,overcast clouds
371,Sechura,PE,2021-10-10 21:23:55,-5.5569,-80.8222,76.17,62,29,16.46,scattered clouds
372,Rawson,AR,2021-10-10 21:23:23,-43.3002,-65.1023,74.88,29,34,14.25,scattered clouds
373,Sarmanovo,RU,2021-10-10 21:25:45,55.2553,52.5891,41.68,84,96,5.93,overcast clouds
374,Palembang,ID,2021-10-10 21:25:45,-2.9167,104.7458,75.4,91,71,3.18,broken clouds
375,Ayan,RU,2021-10-10 21:25:46,56.45,138.1667,39.67,69,100,15.37,overcast clouds
376,Nizhnyaya Tavda,RU,2021-10-10 21:25:46,57.6731,66.1725,27.28,73,9,1.43,clear sky
377,Okhotsk,RU,2021-10-10 21:25:46,59.3833,143.3,21.58,83,24,8.77,few clouds
378,Ziway,ET,2021-10-10 21:25:46,7.9333,38.7167,66.74,79,98,1.68,light rain
379,Jiazi,CN,2021-10-10 21:25:47,22.8779,116.067,77.41,77,87,6.6,overcast clouds
380,Faya,SA,2021-10-10 21:23:27,18.3851,42.4509,66.31,29,34,11.3,scattered clouds
381,Imuris,MX,2021-10-10 21:25:47,30.7833,-110.8667,80.02,14,0,4.47,clear sky
382,Moratuwa,LK,2021-10-10 21:25:47,6.773,79.8816,80.62,87,94,12.1,overcast clouds
383,Muhos,FI,2021-10-10 21:25:48,64.808,25.9931,49.78,82,100,10.18,overcast clouds
384,Coahuayana,MX,2021-10-10 21:25:48,18.7333,-103.6833,92.68,69,100,4.83,overcast clouds
385,Katobu,ID,2021-10-10 21:25:48,-4.9408,122.5276,75.56,89,100,1.79,overcast clouds
386,San Pedro,PH,2021-10-10 21:25:48,14.35,121.0167,80.35,89,20,2.3,few clouds
387,Vurnary,RU,2021-10-10 21:25:49,55.4904,46.9648,45.82,85,100,5.39,overcast clouds
388,Bulawayo,ZW,2021-10-10 21:25:49,-20.15,28.5833,52.97,82,100,19.95,overcast clouds
389,Olafsvik,IS,2021-10-10 21:25:29,64.8945,-23.7142,40.15,60,24,0.83,few clouds
390,Eydhafushi,MV,2021-10-10 21:21:16,5.1033,73.0708,82.94,76,83,17.02,broken clouds
391,Kabalo,CD,2021-10-10 21:25:50,-6.05,26.9167,75.29,78,99,2.86,overcast clouds
392,Port Blair,IN,2021-10-10 21:23:41,11.6667,92.75,80.73,83,100,17.02,overcast clouds
393,Marana,US,2021-10-10 21:21:34,32.4367,-111.2254,82.9,19,1,4.61,clear sky
394,Westport,US,2021-10-10 21:25:50,41.1415,-73.3579,66.34,90,90,1.01,overcast clouds
395,Boddam,GB,2021-10-10 21:25:50,57.4667,-1.7833,52.72,79,42,19.55,scattered clouds
396,Baherden,TM,2021-10-10 21:25:51,38.4362,57.4316,50.31,21,8,7.02,clear sky
397,Sokoto,NG,2021-10-10 21:25:51,13.0609,5.239,85.24,27,100,6.73,overcast clouds
398,Moron,AR,2021-10-10 21:25:51,-34.6534,-58.6198,67.05,80,100,7.0,overcast clouds
399,Visby,SE,2021-10-10 21:23:32,57.6409,18.296,53.85,76,90,16.11,overcast clouds
400,Severo-Kurilsk,RU,2021-10-10 21:23:50,50.6789,156.125,47.84,94,100,27.76,moderate rain
401,Sungaipenuh,ID,2021-10-10 21:25:52,-2.0833,101.3833,65.93,99,100,1.12,overcast clouds
402,Cheyenne,US,2021-10-10 21:25:33,41.14,-104.8203,63.91,29,20,20.71,few clouds
403,Rio Gallegos,AR,2021-10-10 21:23:48,-51.6226,-69.2181,55.45,47,20,11.5,few clouds
404,Sao Miguel Do Araguaia,BR,2021-10-10 21:24:03,-13.275,-50.1628,92.52,29,81,1.79,broken clouds
405,Gondanglegi,ID,2021-10-10 21:24:03,-7.7479,112.0132,74.23,85,85,10.47,overcast clouds
406,Sangar,RU,2021-10-10 21:25:13,63.9242,127.4739,34.11,98,100,6.29,light rain
407,Cherskiy,RU,2021-10-10 21:21:53,68.75,161.3,0.46,98,87,5.55,overcast clouds
408,Pinehurst,US,2021-10-10 21:25:52,35.1954,-79.4695,76.82,78,40,9.22,scattered clouds
409,San Diego De Los Banos,CU,2021-10-10 21:25:53,22.6467,-83.3697,82.94,69,46,3.96,light rain
410,Geraldton,AU,2021-10-10 21:19:17,-28.7667,114.6,50.41,87,37,5.75,scattered clouds
411,Port Hawkesbury,CA,2021-10-10 21:24:04,45.6169,-61.3485,56.79,74,1,3.0,clear sky
412,Marzuq,YE,2021-10-10 21:25:53,14.4,46.4667,78.75,57,40,2.93,scattered clouds
413,Kaliua,TZ,2021-10-10 21:25:53,-5.0606,31.7936,79.95,32,89,4.38,overcast clouds
414,Qaqortoq,GL,2021-10-10 21:25:54,60.7167,-46.0333,30.7,54,33,2.3,scattered clouds
415,Havre-Saint-Pierre,CA,2021-10-10 21:25:54,50.2334,-63.5986,52.39,81,1,13.8,clear sky
416,Popondetta,PG,2021-10-10 21:25:55,-8.7537,148.2534,72.72,98,100,2.1,overcast clouds
417,Tomatlan,MX,2021-10-10 21:25:55,19.9333,-105.25,85.91,79,100,5.17,overcast clouds
418,Southbridge,US,2021-10-10 21:23:21,42.0751,-72.0334,63.14,87,100,4.0,overcast clouds
419,Jerez,GT,2021-10-10 21:25:55,14.1,-89.75,87.66,55,20,2.3,few clouds
420,Kijang,KR,2021-10-10 21:25:55,35.2442,129.2139,73.13,86,94,3.98,light rain
421,Banda Aceh,ID,2021-10-10 21:25:56,5.5577,95.3222,79.11,80,29,15.05,scattered clouds
422,Acapulco,MX,2021-10-10 21:22:19,16.8634,-99.8901,85.82,70,40,9.22,scattered clouds
423,Christchurch,NZ,2021-10-10 21:25:56,-43.5333,172.6333,60.03,74,100,3.44,overcast clouds
424,Bathsheba,BB,2021-10-10 21:23:39,13.2167,-59.5167,83.01,78,40,19.57,scattered clouds
425,Aykhal,RU,2021-10-10 21:25:56,66.0,111.5,19.36,94,100,13.73,overcast clouds
426,Cotonou,BJ,2021-10-10 21:24:05,6.3654,2.4183,80.58,83,40,10.36,scattered clouds
427,Batagay,RU,2021-10-10 21:25:57,67.6333,134.6333,29.98,81,100,5.75,overcast clouds
428,Muzhi,RU,2021-10-10 21:23:36,65.3667,64.6667,27.55,75,11,7.07,few clouds
429,Antalaha,MG,2021-10-10 21:25:57,-14.9003,50.2788,65.64,82,27,6.96,scattered clouds
430,Kruisfontein,ZA,2021-10-10 21:25:58,-34.0033,24.7314,52.84,76,41,6.2,scattered clouds
431,Sweetwater,US,2021-10-10 21:25:58,25.7634,-80.3731,85.01,70,75,1.99,broken clouds
432,Comodoro Rivadavia,AR,2021-10-10 21:24:30,-45.8667,-67.5,71.46,26,0,24.16,clear sky
433,Portland,US,2021-10-10 21:21:23,45.5234,-122.6762,60.94,70,75,1.01,broken clouds
434,Bandarbeyla,SO,2021-10-10 21:25:58,9.4942,50.8122,78.69,88,87,20.13,overcast clouds
435,Sao Filipe,CV,2021-10-10 21:25:59,14.8961,-24.4956,81.03,71,0,5.55,clear sky
436,Hami,CN,2021-10-10 21:23:36,42.8,93.45,48.04,25,4,7.18,clear sky
437,Riyadh,SA,2021-10-10 21:23:11,24.6877,46.7219,80.74,17,0,5.48,clear sky
438,Payo,ID,2021-10-10 21:25:59,-3.7508,103.6372,75.45,86,89,0.96,overcast clouds
439,Kiunga,PG,2021-10-10 21:25:59,-6.1219,141.2906,73.38,99,100,1.3,light rain
440,Te Anau,NZ,2021-10-10 21:26:00,-45.4167,167.7167,40.69,98,100,2.39,moderate rain
441,Howard Springs,AU,2021-10-10 21:26:00,-12.497,131.047,82.31,94,61,4.05,broken clouds
442,Luganville,VU,2021-10-10 21:26:00,-15.5333,167.1667,78.76,84,97,13.62,overcast clouds
443,Marathon,US,2021-10-10 21:26:00,44.9,-89.7668,76.95,67,20,1.99,few clouds
444,Tacuarembo,UY,2021-10-10 21:23:27,-31.7333,-55.9833,65.16,93,100,6.96,moderate rain
445,Surt,LY,2021-10-10 21:23:41,31.2089,16.5887,76.53,68,71,15.05,broken clouds
446,Utete,TZ,2021-10-10 21:26:01,-7.986,38.758,71.83,90,87,2.17,overcast clouds
447,Mogadouro,PT,2021-10-10 21:26:02,41.3403,-6.7119,51.78,51,63,7.27,broken clouds
448,Ifanadiana,MG,2021-10-10 21:26:02,-21.3,47.6333,62.78,91,30,1.68,scattered clouds
449,Barbate,ES,2021-10-10 21:26:02,36.1924,-5.9219,73.58,75,97,25.55,overcast clouds
450,Hirara,JP,2021-10-10 21:26:03,24.8,125.2833,81.43,86,100,35.54,light rain
451,Lufilufi,WS,2021-10-10 21:26:03,-13.8745,-171.5986,83.98,77,98,10.25,overcast clouds
452,Kahna Nau,PK,2021-10-10 21:26:03,31.3692,74.3653,77.04,83,0,16.11,smoke
453,Buin,CL,2021-10-10 21:26:04,-33.7333,-70.75,76.05,35,0,5.19,clear sky
454,Paka,MY,2021-10-10 21:26:04,4.6374,103.4368,75.13,94,95,0.0,overcast clouds
455,Rio Claro,BR,2021-10-10 21:26:04,-22.4114,-47.5614,67.82,82,100,8.21,heavy intensity rain
456,General Pico,AR,2021-10-10 21:26:04,-35.6566,-63.7568,67.6,57,98,2.26,overcast clouds
457,Lata,PT,2021-10-10 21:22:26,40.1629,-8.3327,67.08,53,15,4.59,few clouds
458,Alofi,NU,2021-10-10 21:23:46,-19.0595,-169.9187,78.69,83,100,3.44,overcast clouds
459,Kilindoni,TZ,2021-10-10 21:26:05,-7.9139,39.6668,77.68,79,62,15.05,broken clouds
460,Beira,MZ,2021-10-10 21:26:05,-19.8436,34.8389,71.58,83,95,18.72,light rain
461,Casa Grande,US,2021-10-10 21:26:06,32.8795,-111.7573,84.27,18,1,3.0,clear sky
462,Kattivakkam,IN,2021-10-10 21:26:06,13.2167,80.3167,80.69,80,97,5.48,overcast clouds
463,Rawlins,US,2021-10-10 21:24:14,41.7911,-107.2387,52.34,43,40,20.71,scattered clouds
464,Skovorodino,RU,2021-10-10 21:26:06,53.9833,123.9167,30.97,84,0,2.84,clear sky
465,Rockland,US,2021-10-10 21:26:07,41.1668,-74.0496,66.49,91,100,7.96,overcast clouds
466,Anadyr,RU,2021-10-10 21:26:07,64.75,177.4833,23.5,92,75,4.0,light snow
467,Meulaboh,ID,2021-10-10 21:26:07,4.1363,96.1285,76.15,88,100,3.29,overcast clouds
468,Gladstone,AU,2021-10-10 21:26:08,-23.85,151.25,72.79,78,5,2.3,clear sky
469,Alamos,MX,2021-10-10 21:26:08,27.0167,-108.9333,93.27,27,0,6.2,clear sky
470,Balsa,RO,2021-10-10 21:26:08,46.0333,23.1167,43.83,67,79,4.12,broken clouds
471,Tabuk,PH,2021-10-10 21:26:09,17.4189,121.4443,73.04,96,100,2.77,heavy intensity rain
472,Itarema,BR,2021-10-10 21:26:09,-2.9248,-39.9167,79.56,76,8,18.1,clear sky
473,Terra Roxa,BR,2021-10-10 21:26:09,-23.8557,-50.0314,60.13,93,100,6.69,overcast clouds
474,Aquiraz,BR,2021-10-10 21:26:10,-3.9014,-38.3911,84.22,62,13,13.2,few clouds
475,Gizo,SB,2021-10-10 21:26:10,-8.103,156.8419,81.72,80,81,8.81,broken clouds
476,Rusape,ZW,2021-10-10 21:26:10,-18.5278,32.1284,58.39,92,100,11.83,light rain
477,Abu Dhabi,AE,2021-10-10 21:24:37,24.4667,54.3667,87.91,62,0,4.61,clear sky
478,Virtsu,EE,2021-10-10 21:26:11,58.5716,23.5115,51.98,79,68,20.0,broken clouds
479,Dubbo,AU,2021-10-10 21:25:09,-32.25,148.6167,53.73,82,90,10.36,overcast clouds
480,Asau,RO,2021-10-10 21:26:12,46.4333,26.4,40.75,47,23,2.28,light snow
481,San Rafael Del Sur,NI,2021-10-10 21:26:12,11.8485,-86.4384,92.37,76,61,4.23,broken clouds
482,Ust-Tsilma,RU,2021-10-10 21:26:12,65.441,52.1498,33.48,98,100,5.77,light snow
483,Townsville,AU,2021-10-10 21:26:12,-19.25,146.8,74.28,73,20,0.0,few clouds
484,Guhagar,IN,2021-10-10 21:26:13,17.4842,73.1929,77.41,91,100,3.13,overcast clouds
485,Garmsar,IR,2021-10-10 21:26:13,35.2182,52.3409,60.85,37,0,4.03,clear sky
486,Guanhaes,BR,2021-10-10 21:26:14,-18.775,-42.9325,63.99,95,100,3.49,overcast clouds
487,Stornoway,GB,2021-10-10 21:26:14,58.2093,-6.3865,49.96,87,90,11.5,overcast clouds
488,Chapais,CA,2021-10-10 21:26:14,49.7834,-74.8492,56.98,94,100,7.83,overcast clouds
489,Ketchikan,US,2021-10-10 21:24:17,55.3422,-131.6461,48.67,87,75,8.05,light rain
490,Buala,SB,2021-10-10 21:26:15,-8.145,159.5921,81.3,80,96,5.14,overcast clouds
491,Floriano,BR,2021-10-10 21:26:15,-6.7669,-43.0225,95.16,27,100,5.21,overcast clouds
492,Thessalon,CA,2021-10-10 21:26:16,46.2501,-83.5666,66.96,95,100,11.59,overcast clouds
493,Aktau,KZ,2021-10-10 21:26:16,43.65,51.2,41.58,31,100,5.68,overcast clouds
494,Albemarle,US,2021-10-10 21:26:16,35.3501,-80.2001,79.65,67,40,8.05,scattered clouds
495,Tabou,CI,2021-10-10 21:26:17,4.423,-7.3528,78.17,88,100,9.64,light rain
496,Yashkul,RU,2021-10-10 21:26:17,46.1711,45.3435,49.19,61,9,7.27,clear sky
497,Kuna,US,2021-10-10 21:23:33,43.4918,-116.4201,67.41,36,1,1.01,clear sky
498,Aklavik,CA,2021-10-10 21:23:42,68.2191,-135.0107,30.92,78,100,9.31,overcast clouds
499,Mazatlan,MX,2021-10-10 21:25:12,23.2167,-106.4167,91.36,78,20,7.0,few clouds
500,Mana,GF,2021-10-10 21:26:17,5.6592,-53.7767,81.46,81,100,11.43,overcast clouds
501,Placido De Castro,BR,2021-10-10 21:26:18,-10.3353,-67.1856,99.86,29,60,7.0,broken clouds
502,Nhulunbuy,AU,2021-10-10 21:23:48,-12.2333,136.7667,79.41,78,90,4.61,overcast clouds
503,Dhone,IN,2021-10-10 21:26:18,15.4167,77.8833,76.84,81,91,3.33,overcast clouds
504,Emerald,AU,2021-10-10 21:26:18,-23.5333,148.1667,73.98,60,40,11.5,scattered clouds
505,Bull Savanna,JM,2021-10-10 21:24:59,17.8868,-77.5902,82.2,64,79,8.88,broken clouds
506,Taksimo,RU,2021-10-10 21:26:19,56.3444,114.8794,30.31,84,68,1.5,broken clouds
507,Pangnirtung,CA,2021-10-10 21:23:38,66.1451,-65.7125,36.36,69,100,3.69,overcast clouds
508,Akdagmadeni,TR,2021-10-10 21:26:19,39.6603,35.8836,53.2,50,0,2.68,clear sky
509,Paamiut,GL,2021-10-10 21:24:15,61.994,-49.6678,36.63,61,100,9.42,overcast clouds
510,Coihaique,CL,2021-10-10 21:26:19,-45.5752,-72.0662,56.01,58,75,4.61,broken clouds
511,Rotterdam,NL,2021-10-10 21:26:20,51.9225,4.4792,57.9,88,90,5.75,overcast clouds
512,Kalamata,GR,2021-10-10 21:21:39,37.0389,22.1142,65.1,86,24,2.3,few clouds
513,Polyarnyy,RU,2021-10-10 21:26:20,69.1989,33.4478,43.27,92,100,0.87,overcast clouds
514,Pacific Grove,US,2021-10-10 21:26:20,36.6177,-121.9166,83.57,73,1,5.99,clear sky
515,Khorixas,NA,2021-10-10 21:26:21,-20.3667,14.9667,78.87,12,0,5.44,clear sky
516,Lysyanka,UA,2021-10-10 21:26:21,49.2523,30.8295,42.1,61,22,6.85,few clouds
517,Ojinaga,MX,2021-10-10 21:26:21,29.5667,-104.4167,94.15,16,1,23.02,clear sky
518,Namtsy,RU,2021-10-10 21:26:21,62.7161,129.6658,35.71,92,100,8.32,overcast clouds
519,Green River,US,2021-10-10 21:26:22,41.5286,-109.4662,57.97,41,4,8.99,clear sky
520,Bubaque,GW,2021-10-10 21:26:22,11.2833,-15.8333,82.69,77,100,9.06,overcast clouds
521,Iquique,CL,2021-10-10 21:22:57,-20.2208,-70.1431,62.64,72,29,11.81,scattered clouds
522,Paso De Carrasco,UY,2021-10-10 21:26:22,-34.8603,-56.0522,64.85,79,75,12.66,moderate rain
523,Nabire,ID,2021-10-10 21:26:23,-3.3667,135.4833,75.83,91,96,2.8,overcast clouds
524,Emmett,US,2021-10-10 21:26:23,43.8735,-116.4993,68.56,32,81,1.01,broken clouds
525,Amazar,RU,2021-10-10 21:26:23,53.858,120.875,31.3,75,13,3.29,few clouds
